format_raw,Format,Metric,Year,count,Revenue [m$],Units [m]
Other Digital,Download,Value (Adjusted),1974,1,,0
Other Digital,Download,Value (Adjusted),1975,1,,0
Other Digital,Download,Value (Adjusted),1976,1,,0
Other Digital,Download,Value (Adjusted),1977,1,,0
Other Digital,Download,Value (Adjusted),1978,1,,0
Other Digital,Download,Value (Adjusted),1979,1,,0
Other Digital,Download,Value (Adjusted),1980,1,,0
Other Digital,Download,Value (Adjusted),1981,1,,0
Other Digital,Download,Value (Adjusted),1982,1,,0
Other Digital,Download,Value (Adjusted),1983,1,,0
Other Digital,Download,Value (Adjusted),1984,1,,0
Other Digital,Download,Value (Adjusted),1985,1,,0
Other Digital,Download,Value (Adjusted),1986,1,,0
Other Digital,Download,Value (Adjusted),1987,1,,0
Other Digital,Download,Value (Adjusted),1988,1,,0
Other Digital,Download,Value (Adjusted),1989,1,,0
Other Digital,Download,Value (Adjusted),1990,1,,0
Other Digital,Download,Value (Adjusted),1991,1,,0
Other Digital,Download,Value (Adjusted),1992,1,,0
Other Digital,Download,Value (Adjusted),1993,1,,0
Other Digital,Download,Value (Adjusted),1994,1,,0
Other Digital,Download,Value (Adjusted),1995,1,,0
Other Digital,Download,Value (Adjusted),1996,1,,0
Other Digital,Download,Value (Adjusted),1997,1,,0
Other Digital,Download,Value (Adjusted),1998,1,,0
Other Digital,Download,Value (Adjusted),1999,1,,0
Other Digital,Download,Value (Adjusted),2000,1,,0
Other Digital,Download,Value (Adjusted),2001,1,,0
Other Digital,Download,Value (Adjusted),2002,1,,0
Other Digital,Download,Value (Adjusted),2003,1,,0
Other Digital,Download,Value (Adjusted),2004,1,,0
Other Digital,Download,Value (Adjusted),2005,1,,0
Other Digital,Download,Value (Adjusted),2006,1,,0
Other Digital,Download,Value (Adjusted),2007,1,,0
Other Digital,Download,Value (Adjusted),2008,1,,0
Other Digital,Download,Value (Adjusted),2009,1,,0
Other Digital,Download,Value (Adjusted),2010,1,,0
Other Digital,Download,Value (Adjusted),2011,1,,0
Other Digital,Download,Value (Adjusted),2012,1,,0
Other Digital,Download,Value (Adjusted),2013,1,,0
Other Digital,Download,Value (Adjusted),2014,1,,0
Other Digital,Download,Value (Adjusted),2015,1,,0
Other Digital,Download,Value (Adjusted),2016,1,18.25940954,0
Other Digital,Download,Value (Adjusted),2017,1,17.61095192,0
Other Digital,Download,Value (Adjusted),2018,1,20.19906331,0
Other Digital,Download,Value (Adjusted),2019,1,21.51717501,0
Other Tapes,Tapes,Value (Adjusted),1973,1,89.82543243,0
Other Tapes,Tapes,Value (Adjusted),1974,1,68.97034686,0
Other Tapes,Tapes,Value (Adjusted),1975,1,48.47028625,0
Other Tapes,Tapes,Value (Adjusted),1976,1,22.91477504,0
Other Tapes,Tapes,Value (Adjusted),1977,1,,0
Other Tapes,Tapes,Value (Adjusted),1978,1,,0
Other Tapes,Tapes,Value (Adjusted),1979,1,,0
Other Tapes,Tapes,Value (Adjusted),1980,1,,0
Other Tapes,Tapes,Value (Adjusted),1981,1,,0
Other Tapes,Tapes,Value (Adjusted),1982,1,,0
Other Tapes,Tapes,Value (Adjusted),1983,1,,0
Other Tapes,Tapes,Value (Adjusted),1984,1,,0
Other Tapes,Tapes,Value (Adjusted),1985,1,,0
Other Tapes,Tapes,Value (Adjusted),1986,1,,0
Other Tapes,Tapes,Value (Adjusted),1987,1,,0
Other Tapes,Tapes,Value (Adjusted),1988,1,,0
Other Tapes,Tapes,Value (Adjusted),1989,1,,0
Other Tapes,Tapes,Value (Adjusted),1990,1,,0
Other Tapes,Tapes,Value (Adjusted),1991,1,,0
Other Tapes,Tapes,Value (Adjusted),1992,1,,0
Other Tapes,Tapes,Value (Adjusted),1993,1,,0
Other Tapes,Tapes,Value (Adjusted),1994,1,,0
Other Tapes,Tapes,Value (Adjusted),1995,1,,0
Other Tapes,Tapes,Value (Adjusted),1996,1,,0
Other Tapes,Tapes,Value (Adjusted),1997,1,,0
Other Tapes,Tapes,Value (Adjusted),1998,1,,0
Other Tapes,Tapes,Value (Adjusted),1999,1,,0
Other Tapes,Tapes,Value (Adjusted),2000,1,,0
Other Tapes,Tapes,Value (Adjusted),2001,1,,0
Other Tapes,Tapes,Value (Adjusted),2002,1,,0
Other Tapes,Tapes,Value (Adjusted),2003,1,,0
Other Tapes,Tapes,Value (Adjusted),2004,1,,0
Other Tapes,Tapes,Value (Adjusted),2005,1,,0
Other Tapes,Tapes,Value (Adjusted),2006,1,,0
Other Tapes,Tapes,Value (Adjusted),2007,1,,0
Other Tapes,Tapes,Value (Adjusted),2008,1,,0
Other Tapes,Tapes,Value (Adjusted),2009,1,,0
Other Tapes,Tapes,Value (Adjusted),2010,1,,0
Other Tapes,Tapes,Value (Adjusted),2011,1,,0
Other Tapes,Tapes,Value (Adjusted),2012,1,,0
Other Tapes,Tapes,Value (Adjusted),2013,1,,0
Other Tapes,Tapes,Value (Adjusted),2014,1,,0
Other Tapes,Tapes,Value (Adjusted),2015,1,,0
Other Tapes,Tapes,Value (Adjusted),2016,1,,0
Other Tapes,Tapes,Value (Adjusted),2017,1,,0
Other Tapes,Tapes,Value (Adjusted),2018,1,,0
Other Tapes,Tapes,Value (Adjusted),2019,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1973,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1974,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1975,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1976,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1977,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1978,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1979,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1980,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1981,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1982,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1983,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1984,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1985,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1986,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1987,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1988,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1989,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1990,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1991,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1992,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1993,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1994,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1995,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1996,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1997,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1998,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),1999,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),2000,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),2001,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),2002,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),2003,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),2004,1,,0
Paid Subscription,Paid Subscription,Value (Adjusted),2005,1,195.3099048,0
Paid Subscription,Paid Subscription,Value (Adjusted),2006,1,261.4904435,0
Paid Subscription,Paid Subscription,Value (Adjusted),2007,1,288.5853256,0
Paid Subscription,Paid Subscription,Value (Adjusted),2008,1,262.8967539,0
Paid Subscription,Paid Subscription,Value (Adjusted),2009,1,245.7220591,0
Paid Subscription,Paid Subscription,Value (Adjusted),2010,1,249.0256943,0
Paid Subscription,Paid Subscription,Value (Adjusted),2011,1,281.6399317,0
Paid Subscription,Paid Subscription,Value (Adjusted),2012,1,445.2763062,0
Paid Subscription,Paid Subscription,Value (Adjusted),2013,1,706.0116575,0
Paid Subscription,Paid Subscription,Value (Adjusted),2014,1,831.8340275,0
Paid Subscription,Paid Subscription,Value (Adjusted),2015,1,1247.676869,0
Paid Subscription,Paid Subscription,Value (Adjusted),2016,1,2390.487545,0
Paid Subscription,Paid Subscription,Value (Adjusted),2017,1,3651.028327,0
Paid Subscription,Paid Subscription,Value (Adjusted),2018,1,4740.333581,0
Paid Subscription,Paid Subscription,Value (Adjusted),2019,1,5934.397625,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1973,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1974,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1975,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1976,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1977,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1978,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1979,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1980,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1981,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1982,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1983,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1984,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1985,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1986,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1987,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1988,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1989,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1990,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1991,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1992,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1993,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1994,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1995,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1996,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1997,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1998,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),1999,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2000,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2001,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2002,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2003,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2004,1,,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2005,1,551.8944762,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2006,1,981.2866399,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2007,1,1302.087123,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2008,1,1160.236758,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2009,1,837.504671,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2010,1,525.2519353,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2011,1,313.9182774,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2012,1,162.5657282,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2013,1,107.5489764,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2014,1,71.61127201,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2015,1,58.87458101,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2016,1,59.99807088,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2017,1,37.04036846,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2018,1,25.41009037,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2019,1,21.4267369,0
SACD,CD,Value (Adjusted),1973,1,,0
SACD,CD,Value (Adjusted),1974,1,,0
SACD,CD,Value (Adjusted),1975,1,,0
SACD,CD,Value (Adjusted),1976,1,,0
SACD,CD,Value (Adjusted),1977,1,,0
SACD,CD,Value (Adjusted),1978,1,,0
SACD,CD,Value (Adjusted),1979,1,,0
SACD,CD,Value (Adjusted),1980,1,,0
SACD,CD,Value (Adjusted),1981,1,,0
SACD,CD,Value (Adjusted),1982,1,,0
SACD,CD,Value (Adjusted),1983,1,,0
SACD,CD,Value (Adjusted),1984,1,,0
SACD,CD,Value (Adjusted),1985,1,,0
SACD,CD,Value (Adjusted),1986,1,,0
SACD,CD,Value (Adjusted),1987,1,,0
SACD,CD,Value (Adjusted),1988,1,,0
SACD,CD,Value (Adjusted),1989,1,,0
SACD,CD,Value (Adjusted),1990,1,,0
SACD,CD,Value (Adjusted),1991,1,,0
SACD,CD,Value (Adjusted),1992,1,,0
SACD,CD,Value (Adjusted),1993,1,,0
SACD,CD,Value (Adjusted),1994,1,,0
SACD,CD,Value (Adjusted),1995,1,,0
SACD,CD,Value (Adjusted),1996,1,,0
SACD,CD,Value (Adjusted),1997,1,,0
SACD,CD,Value (Adjusted),1998,1,,0
SACD,CD,Value (Adjusted),1999,1,,0
SACD,CD,Value (Adjusted),2000,1,,0
SACD,CD,Value (Adjusted),2001,1,,0
SACD,CD,Value (Adjusted),2002,1,,0
SACD,CD,Value (Adjusted),2003,1,36.54227772,0
SACD,CD,Value (Adjusted),2004,1,22.46641715,0
SACD,CD,Value (Adjusted),2005,1,13.09047619,0
SACD,CD,Value (Adjusted),2006,1,6.974769345,0
SACD,CD,Value (Adjusted),2007,1,4.43977424,0
SACD,CD,Value (Adjusted),2008,1,3.681029526,0
SACD,CD,Value (Adjusted),2009,1,2.860004568,0
SACD,CD,Value (Adjusted),2010,1,1.993143504,0
SACD,CD,Value (Adjusted),2011,1,1.704842202,0
SACD,CD,Value (Adjusted),2012,1,1.494897613,0
SACD,CD,Value (Adjusted),2013,1,1.073719014,0
SACD,CD,Value (Adjusted),2014,1,0.82446336,0
SACD,CD,Value (Adjusted),2015,1,1.125529098,0
SACD,CD,Value (Adjusted),2016,1,1.28555661,0
SACD,CD,Value (Adjusted),2017,1,0.887142473,0
SACD,CD,Value (Adjusted),2018,1,0.875277267,0
SACD,CD,Value (Adjusted),2019,1,0.433302292,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1973,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1974,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1975,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1976,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1977,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1978,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1979,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1980,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1981,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1982,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1983,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1984,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1985,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1986,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1987,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1988,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1989,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1990,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1991,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1992,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1993,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1994,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1995,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1996,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1997,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1998,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),1999,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2000,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2001,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2002,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2003,1,,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2004,1,9.338450503,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2005,1,26.70457143,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2006,1,41.5949881,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2007,1,44.64439653,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2008,1,118.7428879,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2009,1,185.3044626,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2010,1,292.171389,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2011,1,331.8759486,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2012,1,514.445212,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2013,1,647.9302738,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2014,1,835.2135873,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2015,1,865.7197931,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2016,1,941.5359648,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2017,1,680.0275946,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2018,1,970.0645127,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2019,1,908.2,0
Synchronization,Synchronization,Value (Adjusted),1973,1,,0
Synchronization,Synchronization,Value (Adjusted),1974,1,,0
Synchronization,Synchronization,Value (Adjusted),1975,1,,0
Synchronization,Synchronization,Value (Adjusted),1976,1,,0
Synchronization,Synchronization,Value (Adjusted),1977,1,,0
Synchronization,Synchronization,Value (Adjusted),1978,1,,0
Synchronization,Synchronization,Value (Adjusted),1979,1,,0
Synchronization,Synchronization,Value (Adjusted),1980,1,,0
Synchronization,Synchronization,Value (Adjusted),1981,1,,0
Synchronization,Synchronization,Value (Adjusted),1982,1,,0
Synchronization,Synchronization,Value (Adjusted),1983,1,,0
Synchronization,Synchronization,Value (Adjusted),1984,1,,0
Synchronization,Synchronization,Value (Adjusted),1985,1,,0
Synchronization,Synchronization,Value (Adjusted),1986,1,,0
Synchronization,Synchronization,Value (Adjusted),1987,1,,0
Synchronization,Synchronization,Value (Adjusted),1988,1,,0
Synchronization,Synchronization,Value (Adjusted),1989,1,,0
Synchronization,Synchronization,Value (Adjusted),1990,1,,0
Synchronization,Synchronization,Value (Adjusted),1991,1,,0
Synchronization,Synchronization,Value (Adjusted),1992,1,,0
Synchronization,Synchronization,Value (Adjusted),1993,1,,0
Synchronization,Synchronization,Value (Adjusted),1994,1,,0
Synchronization,Synchronization,Value (Adjusted),1995,1,,0
Synchronization,Synchronization,Value (Adjusted),1996,1,,0
Synchronization,Synchronization,Value (Adjusted),1997,1,,0
Synchronization,Synchronization,Value (Adjusted),1998,1,,0
Synchronization,Synchronization,Value (Adjusted),1999,1,,0
Synchronization,Synchronization,Value (Adjusted),2000,1,,0
Synchronization,Synchronization,Value (Adjusted),2001,1,,0
Synchronization,Synchronization,Value (Adjusted),2002,1,,0
Synchronization,Synchronization,Value (Adjusted),2003,1,,0
Synchronization,Synchronization,Value (Adjusted),2004,1,,0
Synchronization,Synchronization,Value (Adjusted),2005,1,,0
Synchronization,Synchronization,Value (Adjusted),2006,1,,0
Synchronization,Synchronization,Value (Adjusted),2007,1,,0
Synchronization,Synchronization,Value (Adjusted),2008,1,,0
Synchronization,Synchronization,Value (Adjusted),2009,1,239.7637163,0
Synchronization,Synchronization,Value (Adjusted),2010,1,221.238929,0
Synchronization,Synchronization,Value (Adjusted),2011,1,223.3343284,0
Synchronization,Synchronization,Value (Adjusted),2012,1,212.2339858,0
Synchronization,Synchronization,Value (Adjusted),2013,1,208.1623435,0
Synchronization,Synchronization,Value (Adjusted),2014,1,204.8758184,0
Synchronization,Synchronization,Value (Adjusted),2015,1,218.8945293,0
Synchronization,Synchronization,Value (Adjusted),2016,1,228.8478595,0
Synchronization,Synchronization,Value (Adjusted),2017,1,242.0632514,0
Synchronization,Synchronization,Value (Adjusted),2018,1,290.6869289,0
Synchronization,Synchronization,Value (Adjusted),2019,1,276.2623602,0
Vinyl Single,Vinyl,Value (Adjusted),1973,1,1094.027703,0
Vinyl Single,Vinyl,Value (Adjusted),1974,1,1006.033631,0
Vinyl Single,Vinyl,Value (Adjusted),1975,1,1005.045641,0
Vinyl Single,Vinyl,Value (Adjusted),1976,1,1101.25713,0
Vinyl Single,Vinyl,Value (Adjusted),1977,1,1034.018658,0
Vinyl Single,Vinyl,Value (Adjusted),1978,1,1020.66744,0
Vinyl Single,Vinyl,Value (Adjusted),1979,1,1245.183405,0
Vinyl Single,Vinyl,Value (Adjusted),1980,1,775.6583738,0
Vinyl Single,Vinyl,Value (Adjusted),1981,1,721.1271155,0
Vinyl Single,Vinyl,Value (Adjusted),1982,1,749.7505803,0
Vinyl Single,Vinyl,Value (Adjusted),1983,1,691.2492982,0
Vinyl Single,Vinyl,Value (Adjusted),1984,1,734.9831174,0
Vinyl Single,Vinyl,Value (Adjusted),1985,1,667.6544331,0
Vinyl Single,Vinyl,Value (Adjusted),1986,1,532.0744681,0
Vinyl Single,Vinyl,Value (Adjusted),1987,1,457.5270079,0
Vinyl Single,Vinyl,Value (Adjusted),1988,1,389.8607168,0
Vinyl Single,Vinyl,Value (Adjusted),1989,1,239.9877,0
Vinyl Single,Vinyl,Value (Adjusted),1990,1,184.6520337,0
Vinyl Single,Vinyl,Value (Adjusted),1991,1,119.944804,0
Vinyl Single,Vinyl,Value (Adjusted),1992,1,120.9951875,0
Vinyl Single,Vinyl,Value (Adjusted),1993,1,90.58573287,0
Vinyl Single,Vinyl,Value (Adjusted),1994,1,81.42382186,0
Vinyl Single,Vinyl,Value (Adjusted),1995,1,78.34108858,0
Vinyl Single,Vinyl,Value (Adjusted),1996,1,77.39775335,0
Vinyl Single,Vinyl,Value (Adjusted),1997,1,56.70647477,0
Vinyl Single,Vinyl,Value (Adjusted),1998,1,40.30910982,0
Vinyl Single,Vinyl,Value (Adjusted),1999,1,42.81410744,0
Vinyl Single,Vinyl,Value (Adjusted),2000,1,39.04633624,0
Vinyl Single,Vinyl,Value (Adjusted),2001,1,45.32823151,0
Vinyl Single,Vinyl,Value (Adjusted),2002,1,35.38554364,0
Vinyl Single,Vinyl,Value (Adjusted),2003,1,29.87296467,0
Vinyl Single,Vinyl,Value (Adjusted),2004,1,26.93263261,0
Vinyl Single,Vinyl,Value (Adjusted),2005,1,17.27942857,0
Vinyl Single,Vinyl,Value (Adjusted),2006,1,12.55458482,0
Vinyl Single,Vinyl,Value (Adjusted),2007,1,4.933082489,0
Vinyl Single,Vinyl,Value (Adjusted),2008,1,3.44354375,0
Vinyl Single,Vinyl,Value (Adjusted),2009,1,2.979171425,0
Vinyl Single,Vinyl,Value (Adjusted),2010,1,2.696605918,0
Vinyl Single,Vinyl,Value (Adjusted),2011,1,5.228182752,0
Vinyl Single,Vinyl,Value (Adjusted),2012,1,5.281477044,0
Vinyl Single,Vinyl,Value (Adjusted),2013,1,3.269213385,0
Vinyl Single,Vinyl,Value (Adjusted),2014,1,5.938887283,0
Vinyl Single,Vinyl,Value (Adjusted),2015,1,6.205390253,0
Vinyl Single,Vinyl,Value (Adjusted),2016,1,5.198931395,0
Vinyl Single,Vinyl,Value (Adjusted),2017,1,6.33967756,0
Vinyl Single,Vinyl,Value (Adjusted),2018,1,5.386196747,0
Vinyl Single,Vinyl,Value (Adjusted),2019,1,6.795945687,0
CD,CD,Units,2020,1,0,31.56767646
CD Single,CD,Units,2020,1,0,0.034233333
Download Album,Download,Units,2020,1,0,33.07058633
Download Music Video,Download,Units,2020,1,0,0.901620837
Download Single,Download,Units,2020,1,0,249.3148045
DVD Audio,DVD,Units,2020,1,0,0.083246
Kiosk,Other,Units,2020,1,0,0.69716509
LP/EP,Vinyl,Units,2020,1,0,23.71931151
Music Video (Physical),Other,Units,2020,1,0,1.000631276
Ringtones & Ringbacks,Ringtones,Units,2020,1,0,8.128392297
SACD,CD,Units,2020,1,0,0.011387
Vinyl Single,Vinyl,Units,2020,1,0,0.383001333
LP/EP,Vinyl,Value,2020,1,643.9,0
Vinyl Single,Vinyl,Value,2020,1,6.3,0
CD,CD,Value,2020,1,483.2,0
CD Single,CD,Value,2020,1,0.4,0
SACD,CD,Value,2020,1,0.2,0
Download Album,Download,Value,2020,1,319.3,0
Download Music Video,Download,Value,2020,1,1.8,0
Download Single,Download,Value,2020,1,303.3,0
DVD Audio,DVD,Value,2020,1,1.8,0
Kiosk,Other,Value,2020,1,1.2,0
Paid Subscription,Paid Subscription,Value,2020,1,"6,972.70",0
On-Demand Streaming (Ad-Supported),Other Streaming,Value,2020,1,"1,200.10",0
Other Ad-Supported Streaming,Other Streaming,Value,2020,1,211.2,0
SoundExchange Distributions,Other Streaming,Value,2020,1,947.4,0
Limited Tier Paid Subscription,Paid Subscription,Value,2020,1,719.9,0
Music Video (Physical),Other,Value,2020,1,27.4,0
Other Digital,Download,Value,2020,1,18.9,0
Ringtones & Ringbacks,Ringtones,Value,2020,1,20.2,0
Synchronization,Synchronization,Value,2020,1,265.2,0
LP/EP,Vinyl,Value (Adjusted),2020,1,674.2,0
Vinyl Single,Vinyl,Value (Adjusted),2020,1,6.6,0
CD,CD,Value (Adjusted),2020,1,505.9,0
CD Single,CD,Value (Adjusted),2020,1,0.4,0
SACD,CD,Value (Adjusted),2020,1,0.2,0
Download Album,Download,Value (Adjusted),2020,1,334.3,0
Download Music Video,Download,Value (Adjusted),2020,1,1.9,0
Download Single,Download,Value (Adjusted),2020,1,317.5,0
DVD Audio,DVD,Value (Adjusted),2020,1,1.9,0
Kiosk,Other,Value (Adjusted),2020,1,1.2,0
Paid Subscription,Paid Subscription,Value (Adjusted),2020,1,"7,300.30",0
On-Demand Streaming (Ad-Supported),Other Streaming,Value (Adjusted),2020,1,"1,256.50",0
Other Ad-Supported Streaming,Other Streaming,Value (Adjusted),2020,1,221.2,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2020,1,991.9,0
Limited Tier Paid Subscription,Paid Subscription,Value (Adjusted),2020,1,753.8,0
Music Video (Physical),Other,Value (Adjusted),2020,1,28.7,0
Other Digital,Download,Value (Adjusted),2020,1,19.8,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2020,1,21.2,0
Synchronization,Synchronization,Value (Adjusted),2020,1,277.7,0
CD,CD,Units,2021,1,0,46.62934821
CD Single,CD,Units,2021,1,0,0.01692
Download Album,Download,Units,2021,1,0,29.06064471
Download Music Video,Download,Units,2021,1,0,0.867652
Download Single,Download,Units,2021,1,0,209.3311933
DVD Audio,DVD,Units,2021,1,0,0.289925457
Kiosk,Other,Units,2021,1,0,0.472461
LP/EP,Vinyl,Units,2021,1,0,39.6802114
Music Video (Physical),Other,Units,2021,1,0,1.311246
Ringtones & Ringbacks,Ringtones,Units,2021,1,0,6.04374
SACD,CD,Units,2021,1,0,0.010251
Vinyl Single,Vinyl,Units,2021,1,0,0.478721471
LP/EP,Vinyl,Value,2021,1,"1,037.70",0
Vinyl Single,Vinyl,Value,2021,1,7.9,0
CD,CD,Value,2021,1,584.2,0
CD Single,CD,Value,2021,1,0.1,0
SACD,CD,Value,2021,1,0.2,0
Download Album,Download,Value,2021,1,282.2,0
